ID,Name,Glottocode,Family,Macroarea,Latitude,Longitude,Sounds,Consonants,Vowels,Clusters,Diphthongs,LongConsonants,LongVowels,Ratio (cons : vow),Phonemes
mono1269-1344,Mono (Cameroon),mono1269,Atlantic-Congo,Africa,8.78372,14.2254,59,35,24,0,0,0,13,1.458333333,b d dʒ f h j jˀ k kp l m ⁿb mˀ n ⁿd nˀ ⁿdʒ p r s t tʃ v w wˀ z ŋ ⁿgb ⁿg ɓ ɗ g gb ʔ ⱱ a aː ã ãː e eː ẽ ẽː i iː ĩ ĩː o oː õ u uː ũ ũː ɔ ɔː ɔ̃ː ɛː ɛ̃ː
tupu1244-1345,Tupuri,tupu1244,Atlantic-Congo,Africa,10.0144,14.8697,52,28,24,0,0,0,13,1.166666667,b d dʒ f h j k l m ⁿb n ⁿd ⁿdʒ p r s t tʃ v w z ŋ ⁿg ɓ ɗ g ʔ ⱱ a aː ã ãː e eː ẽ ẽː i iː ĩ ĩː o oː õ u uː ũ ũː ɔ ɔː ɔ̃ː ɛː ɛ̃ː
kuoo1238-1346,Kuo,kuoo1238,Atlantic-Congo,Africa,7.97771,15.4843,53,29,24,0,0,0,13,1.208333333,b d f h j jˀ k kp l m ⁿb n ⁿd ⁿdʒ p r s t v w z ŋ ⁿgb ⁿg ɓ ɗ g gb ⱱ a aː ã ãː e eː ẽ ẽː i iː ĩ ĩː o oː õ u uː ũ ũː ɔ ɔː ɔ̃ː ɛː ɛ̃ː
kare1338-1347,Kare (Central African Republic),kare1338,Atlantic-Congo,Africa,7.05641,15.2207,54,30,24,0,0,0,13,1.25,b d dʒ f h j k kp l m ⁿb n ⁿd ⁿdʒ p r s t v w z ŋ ⁿgb ⁿg ɓ ɗ g gb ʔ ⱱ a aː ã ãː e eː ẽ ẽː i iː ĩ ĩː o oː õ u uː ũ ũː ɔ ɔː ɔ̃ː ɛː ɛ̃ː
ndai1238-1348,Ndai,ndai1238,Atlantic-Congo,Africa,8.09039,14.2888,54,32,22,0,0,0,11,1.454545455,b d dʒ f h j k kp l m ⁿb n ⁿd ⁿdʒ p r s t tʃ v w z ŋ ⁿgb ⁿg ɓ ɗ g gb ʃ ʔ ⱱ a aː ã ãː e eː ẽ i iː ĩ ĩː o oː õ u uː ũ ũː ɔ ɔː ɔ̃ː ɛː
bamb1262-1349,Bambassi,bamb1262,Blue Nile Mao,Africa,9.82554,34.6522,33,23,10,0,0,0,5,2.3,b d h j k kʼ l m n p pʼ r s t tsʼ tʼ tʃ w z ŋ g ʃ ʔ a aː e eː i iː o oː u uː
tigr1271-1350,Tigrinya,tigr1271,Afro-Asiatic,Africa,15.3359,38.9266,39,32,7,0,0,0,0,4.571428571,b cʼ d dʒ f h j k l m n p pʼ q qʼ s sʼ t tʼ tʃ v w x z ħ g ɲ ɾ ʃ ʒ ʔ ʕ a e i o u ɨ ʌ
kara1483-1351,Karamojong,kara1483,Nilotic,Africa,2.45157,34.2761,60,21,39,0,0,0,13,0.538461538,b d dz j k l m n p r s t ts w z ð ŋ g ɣ ɲ ʔ a aː a̤ e eː e̤ i iː i̤ o oː o̤ u uː ṳ y yː y̤ œ œː œ̤ ɑ ɑː ɑ̤ ɔ ɔː ɔ̤ ɛ ɛː ɛ̤ ɪ ɪː ɪ̤ ɵ ɵː ɵ̤ ʊ ʊː ʊ̤
gwan1268-1352,Gwandara,gwan1268,Afro-Asiatic,Africa,9.20464,7.49931,38,28,10,0,0,0,0,2.8,b bʷ d dʒ h hʷ j k kp kʲ kʷ l m n p pʲ s t tʃ tʃʷ w z g gb gʲ gʷ ɾ ʃ a ã e ẽ i ĩ o õ u ũ
gwan1268-1353,Gwandara,gwan1268,Afro-Asiatic,Africa,9.20464,7.49931,44,32,12,0,0,0,0,2.666666667,b bʷ d dʒ f h hʷ j k kp kʲ kʷ l m n p s t tʷ tʃ tʃʷ w z ç ŋ g gb gʲ gʷ ɾ ʃ ʔ a ã e ẽ i ĩ o õ u ũ ə ɨ
gwan1268-1354,Gwandara,gwan1268,Afro-Asiatic,Africa,9.20464,7.49931,40,28,12,0,0,0,0,2.333333333,b bʷ d f fʷ h j k kp kʲ kʷ l m mʷ n p s sʷ t w z g gb gʲ gʷ ɾ ʃ ʒ a ã e ẽ i ĩ o õ u ũ ə ə̃
gwan1268-1355,Gwandara,gwan1268,Afro-Asiatic,Africa,9.20464,7.49931,56,35,21,0,0,0,10,1.666666667,b bʲ bʷ d dʒ f fʷ h j k kp kʲ kʷ l m mʷ n p pʷ s t ts tsʷ tʃ w x xʷ z ŋ g gb gʲ gʷ ɾ ʃ a aː ã ãː e eː ẽː i iː ĩ ĩː o oː õ u uː ũ ə əː ə̃ː ɨ
gwan1268-1356,Gwandara,gwan1268,Afro-Asiatic,Africa,9.20464,7.49931,40,28,12,0,0,0,0,2.333333333,b d dʒ f h j k kp kʲ kʷ l m mʷ n p s t ts tsʷ tʃ w z g gb gʲ gʷ ɾ ʃ a ã e ẽ i ĩ o õ u ũ ə ə̃
gwan1268-1357,Gwandara,gwan1268,Afro-Asiatic,Africa,9.20464,7.49931,57,43,14,0,0,0,0,3.071428571,b bʲ bʷ d dʒ f fʲ fʷ j k kp kʲ kʷ kᶣ l m mʷ n p pʷ rᶣ s t ts tsʷ tʷ tʃ tʃʷ w x xʷ ç ŋ g gb gʲ gʷ gᶣ ɣ ɥ ɾ ʃ ʔ a ã e ẽ i ĩ o õ u ũ ə ə̃ ɨ ɨ̃
avik1243-1358,Avikam,avik1243,Atlantic-Congo,Africa,5.15838,-5.2529,31,25,6,0,0,0,0,4.166666667,b d dʒ f kp l m n p r s t tʃ v w z ŋ ŋm ɓ g gb ɣ ɲ ʃ ʒ a e i o u ɔ
shil1265-1359,Shilluk,shil1265,Nilotic,Africa,9.85472,31.7926,51,25,26,0,4,0,11,0.961538462,b cç d d̪ f h j k l m n n̪ p t t̪ w x ð ŋ ɟʝ g ɣ ɲ ɹ θ a au aɪ aː e eɪ eː e̥ e̥ː i iː o oː u uː ɑ ɑː ɔ ɔɪ ɔː ɛ ɛː ɪ ɪː ʊ ʊː
haio1238-1360,Hai//om-Akhoe,haio1238,Khoe-Kwadi,Africa,-19.7637,17.0299,29,24,5,0,0,0,0,4.8,b d dʒ h j k ǀ ǁ ǂ ǃ l m n p r s t tʃ w x z ħ g ʔ a e i o u
pero1241-1361,Pero,pero1241,Afro-Asiatic,Africa,9.62092,11.044,28,18,10,0,0,0,5,1.8,b c d j k l m n p r t w ŋ ɓ ɗ ɟ g ʔ a aː e eː i iː o oː u uː
bora1271-1362,Borana-Arsi-Guji Oromo,bora1271,Afro-Asiatic,Africa,1.05676,37.882,36,26,10,0,0,0,5,2.6,b c cʼ d f h j k kʼ l m n p pʼ r s t tʼ w z ɟ g ɲ ʃ ʔ ᶑʼ a aː e eː i iː o oː u uː
hadi1240-1363,Hadiyya,hadi1240,Afro-Asiatic,Africa,7.57377,37.7577,56,46,10,0,0,23,5,4.6,b bː c cʼ cʼː cː d dː f fː h hː j jː k kʼ kʼː kː l lː m mː n nː pʼ pʼː r rː s sː t tʼ tʼː tː w wː ɟ ɟː g gː ʃ ʃː ʔ ʔː ᶑʼ ᶑʼː a aː e eː i iː o oː u uː
wola1242-1364,Wolaytta,wola1242,Ta-Ne-Omotic,Africa,6.32668,37.7537,48,38,10,0,0,15,5,3.8,bʷ c cʼ cʼː cː d dː fʷ h hʷ hː k kʷ kʼʷ kʼ kʼː kː mʷ p pʼ pʼː pː s sː t tʼ tʼː tː z zː ɟ ɟː gʷ ʃ ʃː ʔ ʔː ᶑʼ a aː e eː i iː o oː u uː
kuny1238-1365,Kunyi,kuny1238,Atlantic-Congo,Africa,-3.69702,12.5197,51,44,7,0,0,0,0,6.285714286,bʲ bʷ d dʷ dʒ f h j k kʷ m ⁿb ⁿbʷ ⁿp mʲ mʷ n ⁿd ⁿdʷ ⁿs ⁿt ⁿtʷ ⁿdʒ ⁿtʃ ⁿtʃʷ p r rʲ rʷ s sʷ t tʷ tʃ w ⁿk ⁿg ⁿgʷ g gʷ ɲ ʃ ʃʷ β a e i o u ɪ ʊ
otuh1238-1366,Otuho,otuh1238,Nilotic,Africa,4.16379,32.6641,53,33,20,0,0,4,10,1.65,b d f h j jː k l lː m n nː p r s tʃ t̪ v w wː x ŋ ɟ g ɣ ɦ ɲ ɸ ɺ ɾ ʔ β θ a aː e eː i iː o oː u uː ɔ ɔː ɛ ɛː ɪ ɪː ʊ ʊː ʌ ʌː
masa1299-1367,Masaaba,masa1299,Atlantic-Congo,Africa,1.05906,34.2829,63,51,12,0,0,0,5,4.25,b d dʒ f fʷ h j k kʲ kʷ l m ⁿb ⁿp mʲ mʷ n ⁿd ⁿs ⁿsʷ ⁿt ⁿz nʲ p pʷ r rʲ rʷ s sʲ sʷ t tʲ tʷ tʃ tʃʲ v vʲ vʷ w z ŋ ⁿk ⁿkʷ ⁿg g gʷ ⁿf ⁿv ɲ ɲʷ a aː ã e eː i iː o oː u uː ɛ̃
kamw1239-1368,Kamwe,kamw1239,Afro-Asiatic,Africa,10.646,13.5136,33,26,7,0,0,0,0,3.714285714,b d dz f j k l m n p r s t ts v w x z ŋ ɓ ɗ g ɣ ɬ ɮ ʔ a e i o u ɘ ɛ
many1261-1369,Manya,many1261,Mande,Africa,8.56186,-9.44257,25,18,7,0,0,0,0,2.571428571,b dʒ f j k l m n p s t v w z ɖ g gb ɲ a e i o u ɔ ɛ
saya1246-1370,Saya,saya1246,Afro-Asiatic,Africa,9.69441,9.71748,51,39,12,0,0,0,6,3.25,b d dz dʒ f j k kʲ l m ⁿb m̩ n ⁿd ⁿdz ⁿdʒ n̩ p r s t ts tʃ v w z ŋ ⁿg ⁿgʲ ŋ̍ ɓ ɗ g gʲ ɬ ɮ ɳ ʃ ʒ a aː e eː i iː o oː u uː ɘː ə
njeb1242-1371,Njebi,njeb1242,Atlantic-Congo,Africa,-2.18115,12.7063,32,24,8,0,0,0,0,3,b d f j k l m ⁿb n ⁿd ⁿz p pf s t ts x ŋ ⁿg ⁿv ɲ ɾ ʃ β a e i o u ɔ ə ɛ
tada1238-1372,Tadaksahak,tada1238,Songhay,Africa,16.685,2.32653,70,59,11,0,0,25,5,5.363636364,b bː d dː dˤ dˤː dʒ dʒː f h hː j jː k kː l lː lˤ lˤː m mː n nː nˤ nˤː q qː r rˤ s sˤ sˤː t tː tˤ tˤː tʃ tʃː w wː x xː z zː zˤ zˤː ħ ŋ ŋː g gː ɣ ɾ ɾˤ ʃ ʃː ʒ ʒː ʕ a aː e eː i iː o oː u uː ə
kamb1316-1373,Kambaata,kamb1316,Afro-Asiatic,Africa,7.37582,37.9088,59,49,10,0,0,22,5,4.9,b bː d dː dʒ dʒː f fː h j jː k kʼ kʼː kː l lʼ lʼː lː m mː n nː pʼ pʼː r rʼ rʼː rː s sː t tʼ tʼː tː tʃ tʃʼ tʃʼː tʃː w wː z zː g gː ɲ ʃ ʒ ʔ a aː e eː i iː o oː u uː
otor1240-1374,Otoro,otor1240,Heibanic,Africa,11.1187,30.573,44,30,14,0,5,2,0,2.142857143,b c d dʳ d̪ j k kʷ l lː m n p r rː t tʳ t̪ v w ð ŋ ŋʷ ɗ ɟ g gʷ ɲ ɽ β a ai au ei e̝ i o ou u ɔ ɔi ə ɛ ɜ
tira1254-1375,Tira,tira1254,Heibanic,Africa,11.0963,30.8092,42,26,16,0,6,0,0,1.625,b c d dʳ d̪ j k l m n p r t tʳ t̪ v w ð ŋ ɟ g ɲ ɽ ʂ ʈ θ a ai au e ei e̝ i o oi ou u ɔ ɔi ə ɛ ɜ
nyam1285-1376,Nyam,nyam1285,Afro-Asiatic,Africa,9.18024,10.83652,53,39,14,0,0,0,7,2.785714286,b d dʲ dʒ f h hʷ j k kp kʲ kʷ l m ⁿb ⁿɓ n ⁿd ⁿz ⁿɗ ⁿdʒ p r t tʃ w x ŋ ⁿg ⁿgʷ ɓ ɗ g gb ɠɓ gʷ ɲ ʃ ʔ a aː e eː i iː o oː u uː ɔ ɔː ɛ ɛː
mawa1270-1378,Mawa (Chad),mawa1270,Afro-Asiatic,Africa,11.7461,18.2999,30,24,6,0,0,0,0,4,b c d f h j k l m n p s t w z ŋ ɓ ɗ ɟ g ɲ ɾ ʔ ˀw a e i o u ɘ
huaa1248-1379,East Taa,huaa1248,Tuu,Africa,-24.20022,20.79583,147,119,28,44,3,0,0,4.25,b d dʶ dʱ dʼkxʼ d̪ d̪ʶ d̪ʱ d̪ʼkxʼ f h k kxʼ ǀ ǀh ǀkxʼ ǀx ǀʔ ǀʰ ǁ ǁh ǁkxʼ ǁx ǁʔ ǁʰ ǂ ǂh ǂkxʼ ǂx ǂʔ ǂʰ ǃ ǃh ǃkxʼ ǃx ǃʔ ǃʰ ʘ ʘh ʘkxʼ ʘx ʘʔ ʘʰ kʰ kʼ l m n̪ p pʰ pʼkxʼ q ǀʼ ǂʼ ǃʼ ʘʼ qʰ qʼ s t tʶ tʰ tʼ tʼkxʼ t̪ t̪ʶ t̪ʰ t̪ʼ t̪ʼkxʼ x ŋǀ ŋǁ ŋǂ ŋǃ ŋʘ ŋ̊ǀ ŋ̊ǁ ŋ̊ǂ ŋ̊ǃ ŋ̊ʘ ɟ g gǀ gǀkxʼ gǀkʰ gǀx gǁ gǁkxʼ gǁkʰ gǁx gǂ gǂkxʼ gǂkʰ gǂx gǃ gǃkxʼ gǃkʰ gǃx gʘ gʘkxʼ gʘkʰ gʘx gʱ gʼkxʼ ɢ gǀqʰ gǁqʰ gǃqʰ ɢʱ ɲ ɸ ʔ ˀŋǀ ˀŋǁ ˀŋǂ ˀŋǃ ˀŋʘ ˀm ˀn a aˤ ã a̤ a̰ aɛ e eˤ ẽ e̤ ḛ i iˤ ĩ i̤ ḭ o oˤ õ o̤ o̰ oɛ u uˤ ũ ṳ ṵ uɛ
koal1240-1380,Koalib-Rere,koal1240,Heibanic,Africa,11.69648,30.47166,45,29,16,0,0,0,8,1.8125,b c d̪ f j k kʷ l̪ m ⁿb n̪ ⁿd̪ p r̪ t̪ w ŋ ⁿg ⁿgʷ ŋʷ ɗ ɟ g ɲ ⁿɟ ⁿɖ ɽ ʃ ʈ a aː e eː i iː o oː u uː ɐ ɐː ɔ ɔː ɛ ɛː
kagu1239-1381,Kagulu,kagu1239,Atlantic-Congo,Africa,-6.38204,37.0534,31,26,5,0,0,0,0,5.2,b d dʒ f h j k l m ⁿb m̥ n ⁿd ⁿdʒ n̥ p s t tʃ w ŋ ⁿg ŋ̊ g ɲ ʃ a e i o u
okoo1245-1382,Oko,okoo1245,Atlantic-Congo,Africa,7.53908,6.15725,25,18,7,0,0,0,0,2.571428571,b d dʒ f h j kp l m n p r s t tʃ v w gb a e i o u ɔ ɛ
ghom1247-1384,Ghomálá',ghom1247,Atlantic-Congo,Africa,5.39619,10.352,54,36,18,0,0,0,8,2,b bv bβ d dz dʒ dð f h j k l m n p pf pɸ s t ts tʃ tθ v w x z ŋ ɕ g ɣ ɥ ɲ ʃ ʒ ʔ χ a aː e i iː o oː u uː ɐ ɐː ɔ ɔː ə ɛ ɛː ʉ ʉː
teee1242-1386,Tee,teee1242,Atlantic-Congo,Africa,4.73213,7.37553,35,23,12,0,0,0,0,1.916666667,b d j j̊ k kp kʷ l l̥ n n̥ p s t w z ŋʷ g gb gʷ ɲ ɹ ʍ a ã e ẽ i ĩ o õ u ũ ɔ ɛ
kips1239-1387,Kipsigis,kips1239,Nilotic,Africa,-0.35774,35.258532,33,14,19,0,0,0,9,0.736842105,h kʰ l m n p r s tʰ tʃ w ç ŋ ɲ a aː e eː i o oː u uː ɑ ɑː ɔ ɔː ɛ ɛː ɪ ɪː ʊ ʊː
pang1287-1388,Pangwa,pang1287,Atlantic-Congo,Africa,-9.96782,34.8039,35,23,12,0,0,0,6,1.916666667,f h j k l m ⁿb n ⁿd ⁿdʒ pʰ s tɕ tʰ tʃ x ŋ ⁿg ɓ ɗ ɲ ʃ β a aː e eː i iː o oː u uː ə əː
holo1240-1389,Holoholo,holo1240,Atlantic-Congo,Africa,-5.37545,28.3274,24,17,7,0,0,0,0,2.428571429,b d dʒ f j k l̪ m n̪ p t̪ w ŋ g ɲ ɸ ʃ a e i o u ɪ ʊ
buli1254-1390,Buli (Ghana),buli1254,Atlantic-Congo,Africa,10.5763,-1.26748,36,23,13,0,0,0,6,1.769230769,b d dʒ f j k kp l m n p r s t tʃ v w z ŋ ŋm g gb ɲ a aː e eː i iː o oː u uː ø øː ɘ
bala1302-1391,Balanta-Ganja,bala1302,Atlantic-Congo,Africa,12.5382,-15.6658,47,33,14,0,0,0,7,2.357142857,b dʒ f j k kp l m ⁿb n ⁿd ⁿs ⁿt ⁿdʒ ⁿθ p r tʰ tʃ w ŋ ⁿgb ⁿg ŋʱ ŋʷ ɗ g gb ⁿf ɲ ʃ ʔ θ a aː e eː i iː o oː u uː ɔ ɔː ɛ ɛː
nyam1277-1392,Nyambo,nyam1277,Atlantic-Congo,Africa,-1.6096,30.9156,30,20,10,0,0,0,5,2,b d dʒ f h j k m n p r s t tʃ w z ŋ g ɱ ɲ a aː e eː i iː o oː u uː
dann1241-1393,Dan,dann1241,Mande,Africa,7.22812,-8.24535,84,44,40,0,0,0,20,1.1,b bʲ d dʲ f fʲ j k kp kpʲ kʲ kʷ l m mʲ n nʲ nʷ p pʲ s sʲ sʷ t tʲ v vʲ w wʲ z zʲ zʷ ŋ ɓ ɓʲ ɗ ɗʲ g gb gbʲ gʲ gʷ ɲ ᶑ a aː ã ãː e eː i iː ĩ ĩː o oː u uː ũ ũː æ æː æ̃ æ̃ː ɒ ɒː ɒ̃ ɒ̃ː ɔ ɔː ɔ̃ ɔ̃ː ə əː ə̃ ə̃ː ɛ ɛː ɛ̃ ɛ̃ː ɨ ɨː ɵ ɵː
poko1263-1394,Pökoot,poko1263,Nilotic,Africa,1.57023,35.2318,36,17,19,0,0,0,7,0.894736842,b d j k l m n p r s t tʃ w x ŋ g ɲ a aː a̤ e eː e̤ i iː i̤ o oː o̤ u uː ɔ ɔː ə ɛ ɛː
afri1274-1395,Afrikaans,afri1274,Indo-European,Africa,-22,30,39,16,23,0,7,0,8,0.695652174,b d f j k l m n p r s t v x ŋ ɦ a ai aː eɘ i iː oɘ u uː y yː øɘ œ œi œu œː ɔ ɔː ɘi ɛ ɛː ɪ̝ ɪ̝ː
argo1244-1396,Argobba,argo1244,Afro-Asiatic,Africa,10.6596,39.756,38,30,8,0,0,0,1,3.75,b d dʒ f h hʷ j kʰ kʷ kʼʷ kʼ l m n pʰ pʼ s tʰ tʼ tʃ tʃʼ w z g gʷ ɲ ɽ ʃ ʒ ʔ a aː e i o u ɨ ʌ
hara1271-1397,Harari,hara1271,Afro-Asiatic,Africa,9.30485,42.1332,34,25,9,0,0,0,4,2.777777778,cç cçʼ d f hʼ j k l m n p q r s t tʼ w x z ɟʝ g ɣ ɲ ʃ ʔ a aː e eː i iː o oː u
dink1262-1398,Dinka,dink1262,Nilotic,Africa,13.78463,0.81798,46,20,26,0,0,0,13,0.769230769,b c d d̪ j k l m n n̪ p t t̪ w ŋ ɟ g ɣ ɲ ɾ a aː a̤ a̤ː e eː e̤ e̤ː i iː i̤ i̤ː o oː o̤ o̤ː u uː ɔ ɔː ɔ̤ ɔ̤ː ɛ ɛː ɛ̤ ɛ̤ː
nzim1238-1399,Nzima,nzim1238,Atlantic-Congo,Africa,5.1785,-2.81123,38,24,14,0,0,0,0,1.714285714,b cç cçʷ d̪ f h j k kp l m n s t̪ w ŋ ɟʝ ɟʝʷ g gʷ ɲ ɲʷ ʃ ʃʷ a ã e i ĩ o u ũ ɔ ɛ ɪ ɪ̃ ʊ ʊ̃
ahan1243-1400,Ahanta,ahan1243,Atlantic-Congo,Africa,4.85147,-1.94657,38,24,14,0,0,0,0,1.714285714,b cç cçʷ d̪ f h j k kp l m n s t̪ w ŋ ɟʝ ɟʝʷ g gʷ ɲ ɲʷ ʃ ʃʷ a ã e i ĩ o u ũ ɔ ɛ ɪ ɪ̃ ʊ ʊ̃
besl1239-1401,Besleri,besl1239,Afro-Asiatic,Africa,10.38053,13.84054,48,39,9,0,0,0,3,4.333333333,b bʷ d dz f h j k kʷ l m ⁿb ⁿp n ⁿd ⁿdz ⁿt ⁿts p r s t ts v w z ŋ ⁿk ⁿkʷ ⁿg ⁿgʷ ɓ ɗ g gʷ ɬ ɮ ⁿv ʔ a aː i u uː ɔ ɘ ɛ ɛː
buwa1243-1402,Buwal,buwa1243,Afro-Asiatic,Africa,10.6151,13.8838,40,38,2,0,0,0,0,19,b d dz f j k kp kʷ l m ⁿb n ⁿd ⁿdz p r s t ts v w x xʷ z ŋ ⁿgb ⁿg ⁿgʷ ŋʷ ɓ ɗ g gb gʷ ɣ ɣʷ ɬ ɮ ɑ ə
hdii1240-1403,Hdi,hdii1240,Afro-Asiatic,Africa,10.942,13.6881,41,37,4,0,0,0,0,9.25,b d dz f fʷ j k l m ⁿb n ⁿd ⁿdz ⁿz p r s sʷ t ts v vʷ w z zʷ ⁿg ⁿgʷ ɓ ɗ g ɬ ɮ ʁ ʁʷ ʔ χ χʷ a i u ə
lama1288-1404,Lamang,lama1288,Afro-Asiatic,Africa,11.0243,13.7362,41,37,4,0,0,0,0,9.25,b d dz f j k kʷ l m ⁿb n ⁿd ⁿdz ⁿz p r s t ts v w x xʷ z ð ŋ ⁿg ⁿgʷ ŋʷ ɓ ɗ g gʷ ɣ ɣʷ ʔ θ a e i u
lagw1237-1406,Lagwan,lagw1237,Afro-Asiatic,Africa,11.5592,14.9884,39,34,5,0,0,0,0,6.8,b d dʒ f j k kʷ kʼʷ kʼ l m n p s sʼ t tʃ v w x xʷ z ɓ ɗ g gʷ ɬ ɬʼ ɮ ɾ ʁ ʁʷ ʃ ʔ a e i o u
gbay1281-1407,Gbaya-Mbodomo,gbay1281,Atlantic-Congo,Africa,4.800365,14.606865,35,28,7,0,0,0,0,4,b d f h j k kp l m ⁿb n ⁿd ⁿz p r s t v w z ŋ ⁿgb ⁿg ɓ ɗ g gb ɲ a e i o u ɔ ɛ
mbuk1243-1408,Mbuko,mbuk1243,Afro-Asiatic,Africa,10.7788,14.1677,42,34,8,0,0,0,0,4.25,b d dz f h hʷ j k kp kʷ l m ⁿb n ⁿd ⁿdz p r s t ts v w z ⁿgb ⁿg ⁿgʷ ɓ ɗ g gʷ ɬ ɮ ʔ a e i o u y œ ə
molo1266-1409,Moloko,molo1266,Afro-Asiatic,Africa,10.7933,14.2521,41,31,10,0,0,0,0,3.1,b d dz f h hʷ j k kʷ l m ⁿb n ⁿd ⁿz p r s t ts v w z ⁿg ⁿgʷ ɓ ɗ g gʷ ɬ ɮ a i u æ œ ɔ ɘ ɛ ɪ ʊ
muya1243-1410,Muyang,muya1243,Afro-Asiatic,Africa,10.86047,14.21246,41,27,14,0,0,0,0,1.928571429,b d dz f j k l m ⁿb n ⁿd ⁿdz p r s t ts v w x z ⁿg ɓ ɗ g ɬ ɮ a e i o u y ø œ ɔ ə ɛ ɪ ʊ ʏ
ngom1272-1411,Ngomba,ngom1272,Atlantic-Congo,Africa,5.63067,10.237,23,17,6,0,0,0,0,2.833333333,f j k l m n p pf s t ts v w z ŋ ɣ ʔ a i u ɔ ɛ ɨ
keme1240-1412,Kemezung,keme1240,Atlantic-Congo,Africa,6.69577,10.4984,28,20,8,0,0,0,0,2.5,b d dz f h j k kp kpʷ l m n s t ts w ŋ g gb ɲ e i o u ɔ ə ɛ ɜ
nate1242-1413,Nateni,nate1242,Atlantic-Congo,Africa,10.5191,1.21879,37,13,24,0,0,0,12,0.541666667,b c d f h j k kp p s t w ɟ a aː ã ãː e eː i iː ĩ ĩː o oː u uː ũ ũː ɔ ɔː ɔ̃ ɔ̃ː ɛ ɛː ɛ̃ ɛ̃ː
silt1240-1414,Silt'e,silt1240,Afro-Asiatic,Africa,7.77004,38.1449,56,46,10,0,0,22,5,4.6,b bː d dː dʒ dʒː f fː h j jː k kʼ kʼː kː l lː m mː n nː r rː s sː t tʼ tʼː tː tʃ tʃʼ tʃʼː tʃː w wː z zː g gː ɲ ɲː ʃ ʃː ʒ ʒː ʔ aː e eː i iː o oː u uː ə
wehh1238-1415,Weh,wehh1238,Atlantic-Congo,Africa,6.46164,10.121,44,37,7,0,0,0,0,5.285714286,b bv d dz dʒ f j k kp kx l m ⁿb ⁿbv n ⁿd ⁿdz ⁿdʒ pf s t ts tʃ v w z ŋ ⁿgb ⁿg g gb gɣ ɲ ɹ ɾ ʃ ʒ a e i o u ɔ ɨ
tuli1249-1416,Tulishi,tuli1249,Kadugli-Krongo,Africa,11.4507,29.108,56,37,19,0,0,18,9,1.947368421,b bː c f fː h j jː k kː l lː m mː n nː r rː s sː t̪ t̪ː w wː ŋː ɓ ɓː ɗ ɗː ɟ ɟː ɲ ɲː ʄ ʈ ʈː ʔː a aː e eː i iː o oː u ɔ ɔː ə əː ɛ ɛː ɪ ɪː ʊ ʊː
